819 505 24815
55 337 799 447
182 499 769 93
772 86 611 280
278 359 546 164
401 101 495 450
730 167 28 247
532 385 301 123
469 148 148 60
102 102 703 357
433 359 279 437
279 101 753 498
504 133 652 240
136 208 310 362
45 53 397 348
386 60 561 143
135 83 410 295
302 268 721 300
105 56 757 58
44 112 286 142
95 427 520 125
488 19 608 229
242 471 167 264
689 392 371 221
662 325 348 86
111 498 684 309
698 283 67 473
234 373 137 29
117 450 722 373
301 89 43 405
684 29 308 395
706 367 75 338
563 166 310 367
398 480 592 168
72 53 346 31
168 135 527 139
765 136 245 187
418 478 9 12
443 79 638 108
703 12 442 265
238 305 734 276
208 416 167 439
321 139 668 419
320 47 688 462
408 78 397 166
571 279 778 263
173 450 687 474
679 440 314 61
272 325 491 197
331 2 329 43
377 141 366 477
363 140 753 92
393 484 207 10
544 134 104 433
430 208 178 263
38 357 123 362
118 437 109 194
226 228 315 285
690 267 282 268
120 32 110 265
152 23 369 125
489 27 387 216
93 145 553 146
449 145 600 293
356 162 316 124
350 33 381 123
138 261 65 201
31 277 306 127
330 361 252 88
789 345 734 112
268 58 256 267
319 264 671 363
328 50 464 114
766 97 418 90
92 78 141 197
358 480 699 425
467 462 499 191
288 58 494 406
260 51 64 399
294 401 210 493
323 499 24 322
200 246 532 493
78 238 630 354
497 382 115 335
170 308 803 389
262 456 412 244
191 68 552 478
447 492 343 270
258 247 109 276
237 109 697 382
468 420 85 345
682 174 109 479
596 239 627 131
596 422 503 82
3 299 810 380
53 211 408 149
485 143 408 93
526 166 608 361
772 84 224 98
454 334 177 240
400 88 644 148
669 249 326 337
693 161 360 42
772 275 412 64
55 103 98 184
507 468 363 235
94 502 87 80
459 132 533 182
152 63 368 181
269 302 283 93
619 72 48 136
93 230 746 64
576 93 558 71
805 43 312 4
620 277 655 309
153 473 358 202
280 214 778 289
489 176 622 2
714 66 115 434
512 333 691 346
409 227 297 344
311 57 376 44
652 253 538 220
747 346 386 37
798 64 409 391
383 236 394 298
221 55 420 378
730 202 597 348
689 110 186 227
68 451 549 141
559 312 790 197
575 461 618 206
722 376 628 407
372 410 563 271
374 165 289 479
23 149 156 275
281 10 419 482
555 424 260 368
220 317 679 74
756 213 467 238
441 459 200 157
5 46 311 60
436 457 96 41
769 92 781 240
796 378 462 17
418 131 384 228
762 80 477 367
351 228 269 495
295 318 646 412
437 436 808 12
183 463 100 185
383 150 192 175
571 75 144 258
584 377 718 157
666 391 122 275
808 111 590 197
691 160 141 113
550 7 387 403
606 193 10 33
436 104 86 340
744 38 79 364
514 456 235 25
435 355 603 477
558 199 551 408
188 341 49 132
96 233 204 467
427 370 657 67
647 408 264 280
360 287 251 105
382 287 590 331
557 403 300 450
682 121 622 417
724 303 162 50
788 50 564 259
539 18 187 452
784 251 751 172
483 50 803 3
711 41 294 285
238 125 105 328
32 453 547 345
733 236 404 280
327 465 489 206
480 475 504 235
340 502 127 485
185 406 292 116
369 188 716 377
661 403 1 146
363 182 320 114
664 134 775 78
448 143 306 116
728 206 270 155
564 296 771 182
32 2 813 466
356 87 752 411
192 426 342 348
38 8 165 318
488 17 569 252
423 357 150 100
784 173 178 251
294 451 518 486
731 460 223 326
663 356 783 291
380 182 586 455
422 48 347 338
163 424 440 75
756 258 438 335
8 75 172 70
794 485 819 27
347 204 309 347
802 50 88 33
508 504 79 317
195 279 236 15
235 151 268 14
318 307 755 454
284 272 557 352
138 142 159 432
376 182 335 431
468 158 231 25
567 454 628 240
403 18 366 80
329 496 154 120
676 447 189 129
316 346 432 331
556 101 562 364
157 218 615 14
303 157 215 480
209 363 157 246
59 401 191 197
243 401 810 101
145 330 396 397
762 215 4 234
137 248 328 367
216 145 287 272
240 356 683 377
503 240 773 338
779 225 80 15
510 333 182 371
460 266 608 292
561 468 250 388
695 36 387 489
640 101 401 476
717 417 707 476
577 59 5 64
470 473 763 465
795 235 237 455
470 402 492 289
130 20 222 44
22 39 771 149
159 198 810 40
580 398 452 42
546 24 148 73
727 88 267 172
722 353 647 187
394 264 310 241
71 100 21 242
409 497 518 372
137 331 465 303
614 178 446 356
299 359 766 403
686 240 154 144
344 387 789 63
22 451 175 280
533 132 787 471
71 358 590 179
273 12 493 31
426 171 345 222
758 449 523 410
356 390 26 470
502 271 805 80
705 145 488 458
588 263 383 285
733 387 43 430
780 286 155 339
488 106 540 123
629 86 427 70
770 141 88 10
294 65 817 333
380 190 593 294
492 336 221 406
12 299 601 83
773 420 504 197
125 221 690 199
774 39 601 390
358 389 560 166
707 64 605 424
453 413 118 485
765 224 782 103
554 320 345 41
664 60 38 44
308 316 577 196
172 445 466 360
609 25 227 69
665 126 440 198
386 340 257 320
223 246 566 271
42 207 188 473
770 200 784 445
361 2 528 28
211 206 91 164
154 497 573 313
22 334 527 320
618 24 449 448
620 102 690 248
61 198 41 209
513 505 714 143
341 4 51 340
738 251 450 66
428 99 71 200
289 78 137 269
819 452 245 256
114 125 319 217
40 40 244 41
86 317 419 302
576 445 805 60
640 383 272 214
113 462 570 485
214 464 738 395
568 367 367 425
168 353 340 313
228 32 45 127
182 208 817 215
61 72 368 283
308 335 351 285
552 165 175 177
304 421 659 141
754 94 330 157
542 46 48 443
656 69 1 198
519 140 774 375
268 133 121 128
645 291 552 386
766 78 767 359
291 206 17 366
61 89 422 412
288 298 226 97
424 116 218 265
339 338 447 183
590 80 151 337
398 461 683 413
479 260 571 165
293 215 177 234
96 48 600 36
147 342 545 98
91 243 753 176
65 304 184 366
721 329 212 61
101 69 1 445
751 491 289 501
601 426 120 43
313 447 589 317
481 212 685 481
268 489 491 441
119 271 195 14
508 32 82 372
9 482 806 59
186 500 518 483
237 437 262 52
403 247 326 343
750 142 433 66
364 83 477 47
558 178 508 343
696 14 600 54
316 22 359 474
205 146 91 286
70 245 461 81
290 262 310 414
570 56 780 75
82 470 233 109
442 152 744 224
362 451 13 439
210 439 496 454
337 214 62 323
539 374 697 306
585 90 745 59
59 465 545 325
668 138 362 32
44 20 672 296
447 217 304 28
813 406 324 484
778 413 648 146
716 80 671 344
8 338 499 172
394 58 549 238
137 373 584 183
291 85 77 318
363 477 102 79
578 77 723 45
584 473 313 454
298 301 639 146
650 134 350 59
541 22 219 285
215 349 800 15
429 301 211 260
455 232 266 150
282 335 648 357
145 460 107 46
705 261 444 185
132 457 775 474
627 216 506 187
688 316 111 10
191 413 231 379
93 226 682 110
545 340 704 374
414 8 803 460
162 125 732 461
672 311 660 235
770 270 660 459
273 88 482 297
264 453 357 362
796 72 47 5
530 56 420 249
674 177 782 241
533 409 634 452
386 195 309 186
750 332 568 169
6 246 147 186
391 186 728 143
248 68 78 453
41 36 245 263
245 350 51 201
719 334 477 202
352 425 603 322
409 505 340 337
12 357 764 413
246 440 302 78
144 363 130 391
777 71 758 115
544 204 327 452
4 393 581 409
517 420 577 364
319 150 451 137
709 239 347 175
46 388 758 132
125 454 749 315
660 368 732 225
730 377 747 74
718 359 250 411
459 461 370 478
172 396 800 267
516 44 141 172
87 340 481 65
31 177 617 216
321 417 635 4
33 264 818 206
633 454 464 201
251 292 374 393
560 83 445 111
453 20 799 304
275 263 374 458
273 147 26 91
345 446 623 137
156 105 589 161
743 251 393 198
454 382 27 16
691 193 477 182
386 153 732 458
212 486 443 10
717 31 786 205
604 201 2 321
311 227 649 102
139 391 665 60
222 42 194 473
668 102 309 245
263 256 449 378
278 145 387 469
208 344 59 64
455 170 337 484
509 148 438 77
590 344 428 363
419 426 21 273
306 290 317 29
293 264 616 419
786 319 186 158
432 10 584 281
578 187 311 97
54 108 121 224
811 349 19 481
259 435 246 311
211 422 494 373
768 384 732 485
83 50 430 120
51 430 711 120
573 202 619 196
107 418 35 36
702 476 175 291
52 435 123 181
783 107 207 266
374 298 727 466
170 123 201 47
791 464 70 298
541 445 351 460
739 8 501 29
709 175 486 361
644 460 300 293
478 46 319 218
374 21 431 178
509 107 577 56
397 444 632 495
701 340 33 223
85 198 367 478
101 284 282 120
106 136 333 168
103 277 327 67
771 486 452 294
577 322 250 262
99 494 3 168
390 479 146 124
55 249 264 282
560 51 694 344
506 213 177 408
445 59 317 453
170 497 690 179
818 154 467 390
441 200 315 166
442 248 552 61
176 185 288 53
347 132 269 76
184 180 210 50
706 490 316 280
185 169 344 435
107 247 225 310
404 111 403 63
428 331 251 223
411 177 799 247
6 126 571 212
116 146 488 221
731 201 381 30
775 351 761 458
494 374 293 367
795 242 82 369
732 49 688 85
443 149 754 280
632 364 33 196
362 48 791 411
310 267 110 472
808 494 172 127
425 321 437 62
8 59 382 272
101 355 312 33
476 56 582 204
324 31 372 321
91 461 463 172
761 53 353 361
703 181 117 191
220 102 598 31
105 61 3 146
124 350 92 163
158 358 658 377
121 352 43 4
112 209 142 411
638 249 26 418
611 56 676 314
429 135 798 404
405 229 544 27
113 328 261 408
723 244 314 284
373 359 371 139
703 308 612 59
98 481 528 309
309 461 672 489
668 421 63 499
639 393 740 472
256 282 438 480
244 205 400 465
727 116 257 236
393 78 245 228
493 113 211 469
614 30 9 91
157 361 353 47
88 337 51 294
19 117 569 80
80 257 397 223
818 447 38 438
774 106 390 249
696 35 607 262
238 113 458 198
308 398 464 65
529 319 253 470
705 4 510 166
280 105 255 15
555 203 560 435
332 283 284 127
261 240 172 372
87 364 697 115
146 68 265 407
397 306 315 127
38 43 52 179
164 42 118 277
496 6 554 485
340 254 229 478
369 496 456 415
232 428 511 140
128 54 381 190
592 131 414 184
444 285 209 389
587 252 447 280
659 85 481 99
324 183 372 138
451 201 309 501
458 273 380 60
134 452 154 108
425 132 482 168
331 262 132 25
362 237 6 136
521 409 15 205
790 183 493 198
197 424 683 394
795 428 649 98
694 182 238 445
57 287 130 428
563 431 117 498
254 275 79 120
785 31 290 199
195 147 547 160
505 72 559 38
681 191 167 62
506 18 709 251
231 405 143 368
571 229 546 206
541 250 797 113
549 342 118 148
798 192 92 114
158 91 57 461
615 209 515 480
72 495 223 295
20 137 414 12
256 216 20 83
124 187 711 376
745 6 565 233
104 321 323 12
162 310 575 113
251 465 762 260
490 371 496 281
239 380 248 164
264 449 418 409
490 178 238 416
480 384 71 222
299 418 661 466
112 50 686 218
483 370 600 135
646 456 407 469
405 330 321 323
327 470 252 122
468 5 172 385
225 174 327 110
48 181 574 127
714 364 787 360
215 278 238 121
765 191 25 233
655 29 641 463
394 318 163 306
508 77 276 355
13 108 40 31
806 418 223 165
549 493 673 373
584 438 309 159
244 432 795 177
6 125 496 471
637 19 140 234
383 500 103 359
532 269 96 57
511 106 358 318
658 287 588 332
466 420 304 402
305 403 631 256
525 39 608 22
751 170 782 417
555 259 385 125
120 313 756 193
121 373 86 236
180 254 97 410
363 53 9 174
81 314 474 308
760 352 372 49
276 296 59 455
620 445 752 129
129 228 561 220
296 29 280 394
759 146 485 213
711 489 773 385
724 222 628 98
131 26 631 24
808 457 176 104
224 274 457 414
588 469 583 147
37 503 447 54
46 81 135 311
313 372 667 336
203 206 307 151
491 167 210 236
164 494 310 73
82 318 789 156
156 245 743 321
149 305 760 428
432 25 91 328
561 480 724 139
93 447 593 209
322 174 160 281
463 302 609 70
555 57 741 279
696 123 34 191
413 152 605 120
582 45 375 73
438 39 786 238
648 111 493 163
474 450 537 83
713 416 332 436
814 107 201 497
506 322 721 154
403 327 181 479
64 139 443 27
699 354 796 24
703 416 78 461
215 142 22 36
173 224 588 60
434 118 527 351
787 149 360 426
368 293 466 203
447 378 419 327
709 36 334 99
95 428 753 402
450 230 369 331
364 479 356 257
225 80 326 21
337 20 196 231
449 148 588 341
593 303 398 171
689 443 674 225
354 405 82 28
33 25 542 37
234 384 775 205
530 351 375 101
301 297 184 125
748 383 691 11
526 234 98 24
277 58 221 405
157 503 83 223
283 369 639 217
24 157 422 58
656 121 269 457
224 267 251 123
381 227 244 255
362 459 638 486
461 373 83 242
751 115 724 9
194 226 187 365
432 113 294 403
730 234 174 63
608 391 749 470
405 6 48 448
108 247 221 110
455 231 676 155
705 269 405 61
244 264 148 430
86 37 374 93
411 226 132 298
499 52 321 183
595 104 782 427
710 317 579 349
111 130 586 376
581 72 698 87
369 220 695 174
255 36 219 185
598 372 291 214
263 43 143 91
791 421 660 203
587 33 103 420
110 61 567 475
709 146 343 102
514 101 305 128
711 58 151 108
578 8 652 287
366 8 653 244
545 133 86 193
136 474 276 309
703 293 577 21
4 443 608 427
478 93 808 473
434 240 718 177
725 15 195 462
119 206 163 409
211 50 160 250
303 500 781 353
533 493 529 420
106 34 652 23
767 252 638 166
704 369 11 282
349 200 789 195
200 147 727 379
721 170 622 156
705 160 230 412
354 228 163 458
550 242 722 111
597 197 443 362
480 434 644 208
668 28 310 496
463 6 629 292
687 24 313 270
710 126 796 488
716 338 624 325
378 75 95 132
572 162 748 128
530 341 553 125
129 16 787 387
573 212 541 325
403 248 267 461
548 49 139 336
76 284 807 156
299 315 244 275
580 77 759 357
454 307 437 15
583 336 712 478
610 22 786 323
453 342 204 286
422 22 533 343
211 304 14 200
580 499 511 442
379 458 18 41
563 64 479 146
252 493 223 49
414 466 127 387
537 118 51 454
521 124 437 138
527 214 29 303
677 238 528 246
131 48 321 77
56 358 117 143
366 119 185 10
339 140 687 152
681 159 207 387
444 487 554 431
324 23 606 393
87 236 414 20
549 450 130 184
425 422 703 493
26 145 116 186
713 475 306 257
426 191 121 202
358 306 99 23
404 103 548 20
766 24 587 404
370 458 471 89
747 445 27 272
380 448 56 376
629 463 552 225
288 485 40 461
780 362 462 496
238 295 4 88
573 444 532 437
464 435 388 313
456 407 418 33
528 371 112 408
776 462 698 394
230 163 284 480
590 83 107 244
602 94 68 186
362 83 140 149
468 82 88 36
769 35 579 428
100 316 141 485
331 90 227 495
460 51 192 60
702 412 287 313
399 165 327 365
579 283 122 136
751 112 423 272
99 119 21 329
301 113 454 155
708 270 28 379
157 39 16 402
323 242 542 481
272 76 384 380
436 148 31 250
434 3 581 372
517 358 685 490
309 136 112 299
764 259 179 382
779 91 124 473
573 451 310 219
106 295 684 16
739 366 114 358
365 2 728 67
306 251 538 450
522 406 196 299
318 63 252 209
119 234 212 183
142 385 267 81
262 166 158 222
533 380 223 19
309 82 772 343
25 121 524 482
637 325 637 110
512 307 677 388
408 211 324 44
706 280 656 148
178 479 680 295
662 418 366 463
618 339 12 95
559 273 249 334
338 40 340 376
200 419 657 155
417 197 551 338
568 186 438 123
502 18 354 271
778 324 312 503
491 336 125 180
606 237 198 262
457 381 439 99
61 107 477 315
516 78 151 482
617 356 402 444
662 232 636 68
485 395 402 493
227 294 59 188
103 336 386 335
389 52 753 406
121 173 551 214
784 309 439 457
639 376 548 425
95 67 458 244
640 443 286 253
564 314 811 13
59 418 181 238
313 486 580 4
523 45 518 501
86 83 720 440
638 68 43 63
317 242 110 97
39 56 486 46
232 268 90 67
762 466 472 94
270 159 39 321
303 459 79 60
167 299 798 286
608 396 749 206
649 49 233 11
298 338 116 403
88 169 795 71
779 322 515 36
407 311 617 16
320 313 80 372
138 219 599 396
230 420 702 493
774 425 608 444
262 427 647 310
54 116 30 504
130 123 184 182
34 41 714 82
354 182 11 214
800 494 1 6
734 392 117 471
554 376 289 163
80 298 591 258
214 222 555 385
274 204 561 380
460 497 96 284
353 285 602 343
683 446 737 278
327 217 377 91
580 355 462 288
731 84 670 321
110 412 774 290
245 447 792 499
444 306 419 430
545 113 102 363
39 40 779 109
590 107 697 191
48 184 417 10
342 38 145 2
654 125 515 296
581 274 635 86
605 140 632 392
623 187 576 411
530 60 471 504
588 99 358 86
143 165 745 23
649 343 436 176
277 442 362 4
119 304 546 56
223 261 478 177
725 81 204 495
464 2 46 502
785 261 70 106
492 99 513 504
289 245 73 224
477 479 258 347
517 214 397 207
219 254 589 321
27 107 705 106
381 501 737 40
530 416 162 353
740 307 449 208
808 201 302 236
8 470 437 419
322 443 593 411
21 371 28 266
206 300 492 25
103 65 248 202
303 237 689 53
52 204 222 120
785 182 85 228
641 374 139 492
269 133 576 278
449 469 14 125
573 407 345 122
482 96 275 47
394 492 691 108
96 129 615 339
505 502 584 431
215 169 591 187
147 463 615 160
786 240 81 299
372 97 364 480
687 241 398 377
439 291 591 228
733 196 85 311
29 87 705 318
211 122 467 196
474 193 349 203
351 34 535 313
788 124 728 276
590 117 468 20
91 38 200 297
581 438 137 130
332 388 815 19
699 278 480 374
30 9 383 353
732 99 811 310
174 281 771 272
483 217 251 225
733 385 68 43
506 397 437 102
489 380 794 173
172 282 186 196
396 8 421 210
452 212 575 280
587 464 274 253
808 314 181 41
222 104 3 444
504 299 423 142
730 15 544 95
539 51 373 278
260 455 600 70
492 104 143 134
547 10 645 498
191 59 315 340
176 18 144 73
110 17 540 92
520 397 472 378
576 309 475 409
240 136 376 172
656 58 710 31
760 358 530 490
774 450 145 92
276 467 117 271
603 92 566 238
594 189 699 51
750 94 469 278
38 169 768 137
240 238 528 265
536 110 787 324
700 150 189 44
265 384 658 128
669 83 609 167
10 462 627 191
12 232 449 252
373 292 797 90
573 422 286 72
21 360 651 14
632 309 778 4
750 64 280 233
794 257 579 243
757 447 52 270
265 7 515 237
651 194 479 383
405 177 590 465
680 500 127 452
228 306 64 90
152 245 49 360
41 395 504 95
498 45 513 439
339 225 366 95
27 465 674 280
424 168 661 2
529 324 286 332
457 384 800 223
492 315 199 439
278 310 603 235
802 117 437 471
349 421 377 104
149 166 131 344
42 421 482 449
677 95 354 221
337 320 563 120
207 3 211 476
281 251 360 154
719 492 398 27
532 491 452 217
512 25 543 210
280 119 725 33
609 186 618 456
759 431 718 236
689 391 716 386
64 138 818 467
2 445 291 257
236 170 62 163
453 303 503 18
282 472 70 413
517 426 460 220
682 246 479 433
197 203 649 212
745 352 118 206
784 94 724 469
376 462 635 236
78 283 411 387
224 236 235 449
285 105 610 120
632 182 384 472
29 234 291 404
566 454 323 1
13 18 398 48
448 386 507 142
175 452 732 34
122 277 631 216
626 183 316 268
219 219 253 499
547 489 281 439
757 386 768 171
782 359 350 69
481 324 296 313
282 403 358 247
316 381 241 420
749 348 607 16
1 256 15 426
778 20 575 496
228 104 173 500
586 219 468 303
501 417 248 120
521 310 370 351
817 55 271 80
691 100 665 195
611 120 653 128
89 239 17 13
463 443 622 103
767 383 570 173
177 36 784 449
117 462 149 439
449 443 138 33
760 74 503 319
193 318 759 284
240 319 121 395
501 220 112 453
673 495 556 424
749 115 300 54
621 87 685 46
68 440 546 295
335 187 345 403
792 304 141 497
492 254 632 90
229 329 784 277
65 52 49 8
533 155 562 98
618 366 523 365
557 75 550 340
313 174 321 81
104 132 399 331
604 120 806 86
772 67 737 274
707 465 8 486
140 388 582 174
552 189 681 503
283 26 78 221
334 346 7 405
590 13 581 96
600 283 311 291
299 236 174 373
764 319 718 396
115 419 149 116
578 323 444 106
599 22 335 469
570 51 417 280
555 163 357 172
635 465 399 388
378 225 679 370
679 161 778 382
199 28 470 178
205 210 819 322
570 23 396 110
747 247 249 453
551 437 630 251
652 407 674 379
717 74 737 402
726 493 716 322
256 252 643 212
555 450 633 89
32 239 719 68
418 64 105 358
297 294 533 177
124 167 473 125
192 44 13 355
359 382 548 429
688 296 413 133
115 158 6 373
404 191 481 199
152 239 730 462
390 498 45 274
42 97 406 85
249 471 813 145
694 504 633 107
617 314 311 335
611 25 707 382
134 10 525 127
557 447 61 142
328 483 782 289
642 254 74 3
561 357 751 256
800 236 582 114
20 463 76 39
507 333 297 469
373 294 312 304
494 449 205 504
35 312 74 478
86 57 682 3
472 354 703 107
144 133 81 483
461 220 12 504
316 220 111 85
91 464 51 73
277 373 207 51
77 270 627 32
116 468 363 271
286 498 745 87
630 463 540 419
189 296 19 377
1 366 709 261
21 90 738 352
43 248 308 56
185 53 123 60
97 247 316 105
24 20 807 106
108 26 303 437
700 99 99 338
169 305 599 414
221 464 630 387
663 438 433 209
486 134 70 281
410 85 116 329
310 92 41 285
709 411 633 393
128 172 386 88
4 365 527 201
652 43 543 11
328 412 585 281
545 389 408 413
188 184 459 356
492 226 508 12
513 480 539 187
381 116 697 176
494 415 482 432
139 144 690 406
618 300 534 330
58 321 196 172
804 321 139 242
795 374 352 154
622 292 765 378
165 482 424 68
144 493 543 431
621 186 779 269
483 77 234 115
549 284 170 15
156 381 421 203
574 478 487 57
45 101 204 317
162 347 289 389
6 383 495 1
223 156 515 469
585 346 797 170
544 7 781 434
769 3 482 495
153 122 529 364
602 279 408 139
516 117 144 47
508 355 744 444
132 353 404 272
282 227 796 471
342 347 54 254
465 11 611 253
429 319 520 84
129 311 59 72
499 135 243 260
304 354 224 387
360 73 136 482
294 117 755 323
406 136 408 190
336 280 525 169
497 97 474 454
82 266 279 295
745 127 795 285
113 220 615 498
345 431 353 111
451 482 750 327
484 379 713 496
785 234 116 301
526 395 641 85
815 343 785 346
17 234 656 1
284 136 646 343
432 15 700 20
19 343 517 373
392 87 132 211
29 495 38 103
492 251 660 49
122 459 171 80
642 265 618 222
646 454 753 165
81 295 474 129
442 166 126 465
66 171 153 210
294 132 348 183
373 445 394 448
148 370 462 362
410 52 497 68
599 436 381 37
568 458 452 261
471 478 796 157
657 357 495 48
150 43 327 104
10 219 651 87
591 156 651 283
778 477 524 489
598 190 381 11
151 430 778 461
143 321 706 41
480 190 265 131
809 218 681 48
375 288 145 201
620 255 781 472
552 57 350 174
70 306 207 345
513 412 479 81
340 139 270 160
737 311 184 388
186 7 392 121
111 414 85 123
191 240 219 162
87 145 577 18
150 297 522 249
411 210 206 124
421 175 650 251
63 253 492 24
501 152 526 180
16 396 58 426
673 438 634 216
490 101 491 308
506 196 451 239
734 231 716 492
806 154 700 84
156 497 781 231
7 367 652 423
610 99 501 66
739 56 236 435
635 206 267 276
318 330 599 27
352 316 201 361
64 428 613 350
504 22 804 1
510 245 656 65
578 219 323 29
49 53 228 227
410 457 342 114
385 105 796 391
246 378 744 170
49 90 96 160
708 2 287 282
627 361 790 495
482 468 527 247
718 173 730 490
288 374 748 69
191 399 673 266
360 210 494 141
472 91 109 501
220 223 595 194
765 396 369 422
419 48 57 272
452 267 744 312
815 299 225 474
662 354 60 151
102 170 316 207
596 190 54 504
89 403 66 357
160 443 272 39
357 473 493 68
314 218 525 115
602 208 810 175
758 251 734 496
330 176 336 9
790 176 36 243
648 156 104 239
147 28 26 478
140 65 254 397
741 239 11 417
512 418 312 283
650 6 673 136
793 447 334 186
6 454 384 73
368 237 448 463
603 151 292 316
644 343 213 143
604 452 806 478
711 311 226 205
182 50 345 493
32 287 519 475
752 494 368 257
686 169 607 225
459 109 649 184
28 413 43 172
267 156 468 163
708 343 118 78
383 119 376 128
189 122 331 344
720 472 333 223
532 361 462 352
516 218 124 453
341 494 28 480
589 285 597 361
813 56 768 32
363 466 396 307
111 150 100 491
783 297 58 55
742 457 189 165
632 130 652 219
170 92 647 378
141 439 584 65
656 489 778 126
300 267 41 415
298 311 200 82
30 435 500 270
740 277 137 139
594 62 763 229
442 46 131 188
458 392 281 154
474 369 567 265
409 75 704 261
660 374 570 9
224 437 521 15
782 321 447 326
624 355 738 135
442 415 178 427
750 416 94 208
718 238 192 261
434 473 251 262
629 387 1 369
592 472 27 470
154 339 360 282
60 138 723 315
65 93 60 4
541 397 651 365
733 124 799 77
292 403 720 170
104 179 189 203
292 283 575 257
569 401 660 486
763 367 597 288
210 141 652 18
804 376 520 320
768 175 263 68
626 502 639 234
787 248 715 300
604 471 706 335
504 412 492 459
144 195 416 417
279 374 578 397
682 138 529 222
751 186 537 297
6 391 574 317
340 48 819 387
186 362 5 368
483 457 407 25
555 101 726 296
97 366 804 299
761 374 59 130
81 410 554 463
188 416 680 137
540 355 140 9
603 369 190 214
58 159 464 163
435 223 91 31
8 331 220 361
538 315 499 276
325 287 592 85
189 258 155 135
88 144 817 131
737 91 705 245
406 433 215 94
811 287 170 292
546 170 215 420
807 75 236 352
374 355 366 128
508 380 792 252
632 96 361 30
25 109 287 262
136 67 518 41
247 147 449 277
658 125 15 212
682 6 313 133
260 436 4 174
62 108 539 19
612 122 153 237
556 344 354 193
405 465 12 255
271 269 611 426
571 280 512 202
453 55 705 492
376 61 207 185
613 321 203 11
788 447 475 344
89 331 127 124
665 3 377 1
687 250 590 434
687 122 455 375
639 469 612 245
427 11 671 327
223 162 582 317
516 361 234 61
793 497 135 110
684 330 650 42
399 271 527 337
233 232 387 253
232 19 360 15
792 220 2 165
11 442 514 499
149 503 333 248
368 444 311 282
707 168 785 442
303 378 382 498
671 334 731 50
110 80 291 295
687 256 750 135
656 323 397 406
272 497 580 439
352 454 544 284
388 414 150 232
411 495 74 83
33 96 614 430
399 115 696 65
213 230 533 148
170 155 645 38
261 91 599 135
654 345 87 395
193 462 432 42
345 182 398 487
415 216 404 125
793 213 64 177
15 59 666 241
613 108 64 162
314 378 718 65
395 324 588 93
187 121 520 394
417 328 650 257
435 293 91 115
134 11 405 500
508 56 600 450
21 454 659 191
586 397 39 216
314 110 33 468
708 137 3 3
526 67 206 418
163 479 510 459
36 29 303 143
569 487 285 142
581 176 631 257
325 472 705 471
66 258 160 235
545 148 89 365
376 47 136 428
398 424 661 250
208 83 433 111
538 192 246 233
248 366 176 194
809 425 711 73
639 301 80 258
689 35 136 431
127 236 354 217
261 149 102 325
634 266 419 178
129 102 775 275
648 82 464 87
300 464 225 88
146 336 359 466
285 89 144 503
152 251 37 55
93 18 491 444
233 38 142 245
318 131 448 193
125 168 10 194
87 139 638 490
701 423 775 389
810 66 186 47
619 198 231 286
676 227 235 472
458 288 399 80
173 377 278 283
456 188 45 339
94 142 358 6
327 388 168 279
628 141 359 235
147 112 696 249
676 205 792 149
784 227 700 225
122 467 221 111
142 110 683 435
309 2 425 138
409 382 211 403
341 193 689 475
232 258 403 27
46 35 508 47
76 424 54 273
765 126 345 33
266 205 103 259
549 395 367 139
548 71 197 205
613 2 355 301
7 428 333 84
117 225 77 294
26 334 581 490
105 402 147 249
808 329 415 381
151 492 299 150
377 152 486 478
703 99 791 32
53 405 335 445
494 77 289 92
506 26 473 377
126 199 760 359
125 172 202 193
421 495 726 217
311 156 371 344
759 152 436 113
233 206 468 239
413 411 657 43
108 167 783 344
197 46 42 79
232 373 707 62
711 504 268 382
337 396 642 148
141 270 233 197
459 120 276 299
451 176 78 134
610 199 403 360
324 331 214 234
500 284 790 201
189 50 381 122
416 27 447 134
189 292 383 58
585 292 799 107
74 359 308 274
611 40 125 478
458 2 569 53
465 356 35 347
657 148 578 457
79 400 19 28
578 55 604 304
46 491 658 74
436 44 118 365
93 413 517 403
258 388 594 342
375 169 332 2
706 436 323 414
355 173 763 218
184 465 653 431
798 125 453 272
136 483 90 487
366 392 28 141
198 241 253 366
119 214 543 427
269 328 554 184
631 69 319 381
209 295 143 382
192 143 584 99
553 443 732 419
703 65 139 150
2 491 130 235
783 320 452 343
232 239 744 94
453 8 799 489
182 226 596 40
371 405 402 179
599 67 86 60
639 346 187 252
391 123 288 459
310 23 332 495
394 369 62 13
16 429 752 159
53 255 812 468
733 480 385 319
241 155 316 98
19 235 28 123
381 188 114 140
366 404 437 52
340 463 226 326
77 418 517 20
192 423 236 141
345 343 738 381
711 149 400 1
794 113 567 436
281 182 693 283
735 265 793 408
445 174 376 195
210 319 609 51
367 255 540 369
261 486 183 312
465 479 326 208
29 485 575 255
710 232 748 221
205 404 522 446
125 324 683 389
622 255 334 229
346 185 530 316
441 72 622 117
90 235 623 433
168 39 706 312
112 395 285 225
399 30 788 436
403 71 772 501
134 426 242 11
763 496 537 39
744 90 668 439
108 125 526 368
445 487 73 428
783 39 231 184
236 404 625 38
414 245 781 201
720 502 75 179
474 350 343 381
646 475 186 146
60 77 630 326
61 390 474 336
784 107 654 83
325 446 68 162
117 268 570 190
510 451 328 255
629 221 308 169
602 198 233 271
489 349 149 132
159 372 407 499
86 323 185 61
239 443 521 481
813 2 96 142
620 74 56 174
636 406 193 257
