784 907 53331
660 873 417 681
389 759 122 198
152 553 477 587
67 27 213 305
320 765 628 679
633 583 763 800
214 748 748 618
82 35 517 339
95 583 691 368
378 206 24 589
472 620 781 782
355 1 349 87
473 249 14 71
136 823 459 484
34 757 166 139
511 337 83 162
3 378 486 289
158 600 176 105
188 410 576 91
271 182 231 273
190 345 567 578
722 430 638 176
172 377 523 759
550 740 273 236
88 476 525 518
319 45 24 79
667 885 24 214
380 452 476 530
739 725 221 297
450 175 132 810
99 569 187 814
59 824 260 557
67 424 170 175
364 250 220 654
768 31 360 369
587 178 625 721
621 132 579 10
371 119 400 480
310 249 617 775
685 873 364 727
381 777 59 153
81 81 312 880
41 389 406 332
83 333 80 16
760 781 710 671
403 328 247 42
633 239 527 258
500 903 436 883
464 781 490 442
475 676 27 303
669 249 206 256
95 667 358 485
661 715 4 281
107 395 571 820
234 375 444 362
552 646 206 89
313 220 723 727
11 107 578 333
265 291 88 330
107 58 742 823
28 895 745 798
201 50 583 902
672 761 154 318
359 783 334 22
407 843 33 749
646 656 49 132
435 479 207 57
1 322 549 584
584 740 243 779
514 204 346 764
692 235 224 430
382 483 76 501
81 363 695 770
776 670 474 777
723 36 58 848
272 830 527 203
726 25 774 557
703 421 505 902
750 836 151 645
533 486 443 62
735 879 25 307
241 421 671 711
424 435 329 503
614 682 647 338
695 854 102 752
732 532 609 181
245 741 232 734
79 466 344 881
482 174 212 901
124 424 678 81
119 471 343 80
271 194 68 883
153 777 554 394
319 130 545 798
600 784 13 792
191 479 596 438
518 381 617 105
498 177 597 616
347 719 191 572
331 433 272 606
646 893 188 670
229 453 297 164
559 218 482 316
51 705 147 732
433 449 159 637
148 690 612 597
572 571 436 395
59 740 274 385
484 38 649 383
465 88 526 555
98 857 207 501
310 455 386 736
644 797 534 601
465 166 455 821
667 441 603 400
724 873 444 326
765 726 191 197
738 225 202 14
740 904 624 5
693 539 511 506
147 809 312 598
603 407 249 658
448 485 677 32
220 494 231 164
774 824 191 843
96 636 579 558
445 303 685 418
373 192 778 376
145 588 482 674
700 4 83 471
776 178 727 624
22 222 55 231
181 401 416 101
585 308 697 227
192 872 455 674
441 39 639 418
52 293 571 222
384 557 492 196
596 298 112 461
684 121 576 904
723 437 426 335
456 815 240 326
370 853 112 600
197 76 118 118
249 812 309 771
678 399 507 189
141 579 407 815
470 587 215 369
95 542 635 633
149 752 144 439
518 30 781 24
262 447 69 787
466 27 271 26
581 134 597 14
147 898 246 872
636 811 423 681
755 4 387 805
205 460 604 685
54 374 168 98
446 358 422 848
442 683 307 242
343 619 149 169
122 234 451 129
114 870 531 656
35 558 30 248
165 731 209 188
377 342 236 701
86 474 609 172
545 371 483 578
490 723 254 800
737 361 228 400
143 825 707 668
732 94 334 806
255 435 491 300
749 222 311 137
36 868 782 552
580 717 468 690
603 137 248 231
358 680 261 711
673 150 267 58
254 842 354 282
570 456 335 34
306 380 475 142
774 303 305 415
512 775 594 606
686 120 595 662
29 20 728 289
767 844 60 629
334 514 556 724
16 330 663 201
782 559 73 560
224 787 259 385
655 468 328 700
461 206 181 600
464 417 554 312
161 61 545 445
627 693 292 685
188 67 268 264
145 479 407 484
17 222 337 896
363 860 526 751
94 675 479 304
284 170 294 837
230 373 367 501
517 761 577 675
451 322 296 907
271 146 303 862
407 66 427 127
94 788 473 115
698 477 717 369
489 364 651 752
317 195 444 618
264 52 576 487
385 56 430 495
314 532 278 107
539 567 256 100
647 364 660 804
7 611 209 174
224 765 603 863
64 818 564 565
349 799 312 190
679 487 376 809
740 161 180 638
436 188 251 283
214 801 477 838
529 438 502 400
156 129 59 590
420 12 474 521
783 626 701 556
511 149 187 827
396 722 280 6
418 584 347 761
58 9 508 171
85 38 200 459
758 538 266 52
284 217 745 215
59 60 187 6
707 144 295 40
272 855 519 322
87 618 441 587
321 651 281 866
620 659 204 558
695 833 721 618
749 138 232 322
582 376 73 462
537 443 376 574
709 554 136 836
663 547 326 205
68 573 324 441
524 522 604 869
670 447 310 85
545 155 605 311
93 417 567 443
264 206 214 879
87 275 356 724
455 446 12 459
211 98 695 324
568 426 249 191
399 871 765 184
562 485 472 288
313 663 758 868
243 226 456 707
560 692 391 609
80 204 240 30
196 424 85 468
211 321 123 588
315 870 277 154
268 762 423 191
7 342 249 161
646 407 122 174
781 802 344 26
330 687 394 131
308 624 598 215
680 887 767 426
142 864 329 186
508 97 159 440
508 883 687 44
528 884 685 393
269 174 76 345
600 838 373 296
17 481 27 51
429 696 170 844
188 552 340 270
429 648 622 775
290 781 85 683
770 297 759 771
316 370 584 1
695 558 736 509
748 42 718 639
738 79 697 311
120 637 453 214
475 218 734 158
99 507 676 334
638 826 762 147
55 131 589 639
737 793 233 785
757 300 48 372
283 264 537 883
622 475 103 46
292 576 203 156
659 218 292 409
632 640 637 690
119 780 745 391
477 352 637 453
780 572 363 846
578 728 148 288
142 881 380 706
556 396 347 86
687 329 103 199
548 87 134 29
195 773 75 461
606 326 411 235
46 461 736 154
370 173 253 284
79 598 53 710
339 771 739 281
334 843 659 343
682 278 584 543
360 31 429 788
43 96 177 597
86 436 366 724
464 621 298 760
246 136 747 740
327 529 366 468
412 415 448 423
765 838 59 550
22 262 164 686
106 320 429 27
7 63 750 37
376 710 745 536
203 374 640 181
192 165 510 249
139 223 549 256
50 231 778 497
124 391 357 454
28 508 585 890
212 178 485 389
581 728 722 770
66 591 341 815
360 790 255 676
631 823 777 336
98 481 60 817
655 767 782 434
630 699 206 22
388 265 141 430
330 212 437 393
355 756 309 27
30 269 12 9
207 829 741 513
407 357 586 882
50 871 446 157
137 825 749 540
428 324 250 691
208 893 759 532
564 221 468 318
414 236 142 326
457 342 265 403
245 853 643 325
380 285 629 547
647 706 235 380
186 274 531 231
624 207 55 564
40 134 437 540
591 150 329 431
398 876 706 429
511 777 610 65
610 565 223 778
641 753 642 664
186 400 599 58
435 155 258 232
735 822 304 124
454 865 617 82
226 895 529 602
730 8 278 606
13 166 377 572
302 187 14 714
511 260 189 13
502 880 281 354
182 397 134 895
485 64 394 693
610 674 643 715
493 789 53 702
649 117 36 22
197 203 622 604
354 696 777 375
745 743 583 71
97 111 387 737
229 825 551 50
275 7 132 722
124 413 16 889
224 44 441 229
323 723 338 105
394 260 609 719
224 440 520 593
379 346 273 475
520 903 233 271
42 270 713 662
215 429 245 25
676 339 526 566
57 167 508 448
597 685 262 475
714 270 609 582
595 496 349 321
581 299 256 344
198 609 342 452
366 196 747 665
434 803 313 82
499 659 581 884
711 209 338 834
1 643 363 605
592 837 718 376
220 63 57 91
780 821 14 718
182 174 480 865
37 86 43 33
366 873 349 81
548 510 183 418
295 383 393 406
775 86 147 38
700 72 453 521
118 798 264 213
148 93 219 442
238 576 718 475
568 622 179 75
551 229 761 835
127 266 430 835
275 563 482 804
376 654 63 567
28 90 538 842
479 395 243 283
316 122 659 777
445 587 384 277
347 225 334 456
706 266 765 97
566 465 24 121
211 671 145 624
394 231 562 5
711 290 94 849
628 780 514 453
477 552 536 380
134 307 39 862
771 502 762 791
243 586 276 329
667 517 421 663
105 263 93 730
363 755 498 750
286 300 299 442
573 505 12 802
266 76 434 211
323 390 117 67
615 622 340 789
193 811 39 141
550 873 168 533
61 892 49 659
741 152 312 642
498 666 601 687
600 637 384 1
431 30 552 612
666 464 593 835
409 164 416 516
317 793 301 393
320 595 561 193
758 411 700 663
556 465 123 585
702 17 146 486
144 567 95 653
267 50 337 233
111 348 732 330
119 739 573 653
603 149 769 230
740 759 49 87
271 740 459 570
763 298 743 769
32 783 619 522
403 543 92 578
292 423 383 760
392 399 212 636
254 91 503 401
236 515 31 215
717 110 646 227
255 248 613 258
455 694 733 134
294 323 594 17
162 807 89 215
35 224 380 262
189 321 159 832
59 334 125 85
134 528 33 275
671 92 354 120
471 426 758 676
586 404 230 219
7 6 16 579
93 177 347 816
382 300 713 495
310 769 256 780
720 261 59 177
467 350 403 237
705 523 515 178
132 195 704 133
28 154 641 507
771 278 106 455
21 209 314 303
663 233 768 859
565 52 222 674
424 209 307 769
491 843 241 549
328 578 469 302
329 778 104 809
736 375 595 501
81 166 379 105
242 787 302 429
618 415 368 129
335 21 763 814
261 147 195 396
166 518 325 899
265 807 445 771
694 258 239 430
406 674 473 405
314 673 29 221
693 827 372 557
694 373 659 423
50 299 30 297
666 420 102 572
171 180 574 351
105 460 356 447
765 143 752 715
538 861 80 361
485 300 721 823
564 688 597 754
234 637 503 140
313 368 90 144
608 410 646 822
692 707 318 379
318 446 2 167
218 825 408 138
172 385 431 504
503 196 425 793
299 893 470 625
595 768 310 531
689 719 265 111
25 106 721 541
286 857 274 657
66 679 441 329
492 636 63 305
35 792 271 389
661 404 100 310
204 870 575 742
594 717 737 378
651 744 219 828
250 262 94 211
147 859 751 830
492 898 67 587
607 375 386 308
336 721 532 351
148 315 729 562
322 426 752 4
40 208 278 768
649 440 533 417
645 112 341 352
724 528 474 351
546 522 52 665
658 332 29 461
768 713 15 104
114 733 455 474
723 684 654 132
415 641 247 741
656 271 597 784
403 729 659 284
8 46 264 793
366 586 542 630
600 115 203 40
107 79 482 259
440 824 87 173
364 807 392 901
401 840 132 885
625 91 377 843
275 785 77 250
535 222 704 734
179 822 452 868
491 666 128 37
159 642 344 98
549 193 530 682
429 213 378 124
304 629 363 260
678 15 456 305
355 350 420 68
665 107 512 275
701 270 628 830
191 427 563 550
566 844 370 329
76 295 701 144
556 397 727 458
321 792 430 108
625 857 641 280
331 331 675 815
530 177 422 865
626 594 414 675
320 877 688 704
51 269 733 461
32 882 102 763
302 406 325 608
145 549 181 793
441 655 506 287
395 297 275 240
272 645 20 662
346 899 339 775
253 421 642 398
640 522 85 769
436 571 733 867
490 730 226 861
723 359 1 746
586 531 555 457
490 400 282 834
25 379 650 526
352 5 19 744
223 247 37 300
437 496 402 123
73 226 575 820
400 681 105 117
257 304 85 617
424 253 564 857
737 397 295 405
365 374 200 385
55 107 715 751
300 661 194 473
109 106 532 783
433 392 526 474
448 746 629 421
759 593 114 317
653 469 14 837
224 193 511 225
698 184 154 876
648 78 437 316
249 208 111 416
591 186 232 873
628 797 138 878
500 781 764 623
433 245 307 542
590 20 143 896
479 647 60 134
149 57 692 591
353 469 311 630
623 401 8 476
412 604 599 298
32 330 510 773
636 777 572 843
649 550 425 24
695 806 727 477
480 409 353 468
403 738 359 459
414 890 40 690
323 590 108 867
287 358 278 282
158 409 233 607
299 399 192 75
663 294 400 140
57 12 192 213
211 323 400 167
214 331 446 329
640 195 102 268
238 318 649 668
152 808 564 259
614 270 325 753
595 635 629 264
412 120 480 491
703 68 84 624
499 262 352 550
420 59 298 600
709 515 18 834
307 140 8 143
72 52 671 748
363 126 195 22
334 892 642 26
683 340 574 478
70 558 563 682
49 528 461 519
254 479 720 836
154 445 97 493
230 381 644 141
170 783 406 834
262 135 303 184
631 297 439 583
7 567 493 753
149 760 566 285
428 341 672 655
518 373 436 15
13 41 225 241
307 684 679 227
393 224 357 366
19 113 690 552
567 206 4 711
120 244 83 821
622 298 240 78
208 94 179 864
282 650 542 210
177 284 567 610
319 171 250 493
710 156 534 108
103 291 270 520
743 205 288 251
413 428 88 159
226 718 642 657
153 867 663 658
274 751 708 425
667 36 764 13
622 789 407 747
700 471 306 254
395 155 164 284
654 144 541 541
512 140 391 65
763 1 355 705
41 784 483 373
70 852 289 571
231 272 120 419
128 605 520 267
428 224 12 845
649 334 776 130
410 676 277 628
670 891 238 143
553 157 29 231
98 346 358 665
443 550 663 817
303 864 189 582
585 132 22 158
447 237 757 768
244 445 433 755
238 802 25 897
514 74 700 798
455 254 140 265
17 690 123 323
450 155 708 295
181 531 627 217
132 580 209 647
427 820 27 43
311 501 33 540
111 226 145 162
282 268 430 845
444 185 13 11
449 835 648 678
500 240 746 612
54 694 428 504
596 162 517 769
585 600 267 677
751 706 688 269
180 767 328 221
696 324 149 806
608 76 326 255
316 17 500 533
706 334 61 62
243 731 122 884
152 255 62 741
783 400 264 508
432 267 369 488
771 728 37 364
180 883 541 180
165 482 38 473
168 279 149 430
240 75 593 300
509 159 539 472
666 19 231 514
486 772 723 150
407 249 728 720
566 29 257 25
53 548 244 186
221 25 292 353
196 802 775 662
668 830 699 404
99 480 327 141
679 754 215 716
354 705 644 200
685 611 164 147
180 569 596 490
261 887 293 207
460 366 1 254
766 563 706 579
570 722 489 56
607 790 214 410
315 184 502 527
108 125 177 773
300 402 267 697
76 58 330 227
369 302 624 528
448 178 21 716
333 69 195 893
516 541 392 855
535 454 339 840
241 496 666 311
17 322 397 373
719 291 178 658
90 854 651 850
75 509 646 720
598 570 631 284
328 841 219 882
403 314 175 787
216 566 55 546
327 691 338 863
488 620 160 7
284 654 244 798
376 256 603 578
453 643 640 649
17 139 693 568
435 619 361 306
623 359 11 386
490 846 267 5
136 299 701 899
17 58 666 903
172 90 277 420
725 28 405 89
168 477 554 17
136 349 470 143
690 674 207 48
697 184 301 288
375 780 242 442
97 541 27 344
553 108 138 702
378 783 629 438
701 455 597 871
396 319 134 611
684 610 221 440
717 249 505 284
720 86 731 333
111 328 6 65
565 278 203 489
776 382 578 798
127 625 266 564
104 244 555 737
120 123 135 764
633 886 579 249
629 569 21 366
649 820 150 803
445 38 711 859
694 588 7 648
290 344 628 267
350 595 195 705
592 437 449 810
633 831 780 333
22 236 226 181
241 447 237 475
584 388 128 246
738 521 21 720
168 804 669 424
692 273 357 617
261 876 185 85
185 229 34 213
43 261 668 634
55 631 544 28
549 624 353 116
563 571 516 301
374 871 196 85
157 125 181 52
759 358 669 532
320 183 94 808
558 739 413 464
492 658 256 883
196 387 668 316
381 117 106 506
651 462 693 598
352 36 26 574
371 712 61 543
400 486 353 755
172 568 89 536
446 407 101 70
282 667 37 25
351 435 515 97
417 188 226 161
438 298 221 860
279 94 34 136
47 79 474 650
414 135 749 735
591 750 717 592
1 364 737 669
31 278 583 262
193 598 561 62
283 676 549 396
736 530 396 399
398 355 605 479
537 98 565 634
124 43 686 468
663 119 373 716
101 253 351 237
374 436 556 373
432 76 757 69
46 23 457 230
111 151 619 49
694 577 498 253
414 43 358 686
245 51 771 100
133 115 535 704
405 796 10 766
190 803 579 502
486 701 743 867
200 879 210 828
656 107 219 440
549 690 631 328
678 28 93 257
601 26 654 644
266 53 582 884
558 343 232 135
197 478 492 15
130 642 360 876
451 676 439 617
530 179 546 299
346 29 589 178
662 237 587 680
663 2 333 577
136 222 561 150
391 261 291 84
662 790 534 376
216 818 148 2
3 598 661 525
93 137 367 572
104 83 319 256
145 203 164 426
763 140 740 619
569 727 168 62
4 579 205 393
7 145 191 622
120 799 381 507
527 589 742 380
720 119 645 80
158 413 197 805
244 308 597 250
353 824 87 703
341 586 664 634
514 544 715 706
750 604 738 689
259 43 356 644
527 32 482 501
736 109 694 544
592 262 398 413
696 334 530 363
747 325 598 23
152 284 58 474
521 617 566 659
683 309 589 734
370 596 511 534
28 45 520 367
421 655 373 152
157 878 321 343
117 244 436 760
229 187 189 573
334 330 636 205
588 510 110 593
174 765 775 102
18 342 220 632
512 57 110 492
385 625 136 534
99 214 588 211
519 725 227 307
136 33 418 442
664 276 570 803
747 887 600 168
499 274 682 325
342 623 318 707
420 459 152 151
743 390 178 655
69 20 578 338
124 211 113 857
625 372 437 159
548 560 33 97
291 216 291 218
210 823 275 249
740 820 384 850
371 642 552 66
260 661 236 507
332 174 212 43
126 245 379 616
751 601 623 674
517 385 149 446
334 271 419 314
87 81 281 584
23 125 35 528
602 339 322 559
348 76 206 738
595 576 179 782
420 660 71 696
221 754 18 458
744 346 782 515
605 528 675 26
579 768 776 469
152 622 490 827
663 199 307 625
185 421 420 748
94 224 246 115
694 172 204 268
304 614 6 149
174 691 136 124
713 864 170 300
186 403 109 732
269 405 381 766
330 525 65 843
182 631 184 339
776 706 422 768
385 407 320 128
217 25 762 211
171 82 766 642
736 385 484 139
625 421 782 488
577 756 137 183
106 815 67 674
389 4 142 818
620 236 597 378
309 336 653 36
376 311 635 117
104 35 23 483
226 835 683 568
78 675 59 849
172 155 425 40
175 660 48 533
333 348 672 286
713 311 762 316
173 355 402 798
267 650 412 616
623 823 668 304
607 824 645 117
783 589 321 385
187 190 273 568
223 754 680 363
392 648 153 308
753 333 276 241
326 699 349 499
70 861 406 475
287 402 376 748
740 737 658 846
685 414 614 231
570 547 441 697
314 432 174 775
492 256 322 238
372 143 376 648
556 311 772 553
146 72 263 562
457 349 287 843
225 34 596 630
244 783 663 832
548 179 200 469
256 619 474 328
773 313 572 731
694 56 436 773
589 95 490 93
414 260 601 728
117 150 733 35
676 502 134 423
765 410 180 864
278 709 385 87
213 280 597 636
407 149 777 590
634 510 189 580
125 865 620 47
151 151 83 294
86 400 424 119
733 604 321 795
45 580 144 13
79 80 103 847
592 747 614 218
249 889 109 394
755 593 644 510
385 382 126 171
707 816 34 84
563 772 38 558
150 522 691 448
275 54 282 89
519 131 249 694
526 111 29 560
228 353 400 5
20 758 708 794
743 78 589 701
343 104 487 571
245 398 484 386
194 200 636 802
166 421 128 358
64 11 501 36
708 124 485 308
276 334 183 352
684 118 653 624
147 876 525 889
429 784 638 95
193 899 136 280
22 183 109 153
148 411 364 643
112 705 295 4
40 774 30 693
725 410 512 22
592 72 426 717
206 717 67 842
409 802 504 825
373 173 404 82
534 800 692 766
110 456 320 528
710 842 759 711
127 340 447 477
143 853 287 640
8 2 167 478
679 770 409 174
784 168 248 89
201 432 277 861
657 562 325 262
770 610 749 594
648 259 783 518
726 640 379 188
515 235 387 326
568 436 265 10
315 45 202 598
208 754 410 41
705 488 598 609
490 192 231 897
126 271 236 483
457 573 636 572
505 824 271 242
520 438 141 28
80 315 717 266
37 566 180 120
492 108 347 904
752 582 286 156
535 157 312 761
106 706 627 788
617 742 657 210
115 739 98 762
63 714 573 111
56 399 213 847
240 265 522 655
62 588 550 455
759 330 587 678
179 698 703 445
457 680 527 898
218 396 651 556
681 238 20 906
71 61 11 134
163 36 287 626
212 561 414 700
620 744 298 531
338 818 172 880
627 440 127 366
673 710 591 606
35 138 634 111
220 51 468 848
104 573 711 657
579 583 527 6
243 819 425 77
602 57 622 388
523 441 79 124
568 239 7 317
676 108 321 511
83 812 498 131
628 592 526 325
691 326 47 809
47 849 662 256
409 585 461 798
449 745 460 650
442 784 198 709
623 608 535 429
443 564 372 346
606 333 353 593
112 101 20 570
630 76 384 854
723 880 382 451
164 821 122 591
372 750 604 209
134 651 205 413
301 383 481 828
330 216 8 533
701 339 118 752
526 53 693 374
685 247 552 242
528 75 386 478
282 822 269 300
448 438 684 37
239 569 484 790
97 782 343 331
154 898 333 205
741 229 144 859
96 414 543 836
142 153 459 518
595 327 259 76
714 242 568 779
77 262 332 247
604 838 429 67
548 413 490 405
648 576 642 794
176 106 589 710
592 85 403 666
38 374 36 2
516 226 575 408
708 165 430 603
680 290 64 871
216 341 387 340
555 487 282 327
231 468 77 271
267 36 598 642
459 68 327 699
566 302 327 728
703 267 363 474
144 151 654 349
127 691 457 433
230 493 509 762
523 821 677 2
440 550 291 407
448 64 772 498
96 445 601 80
358 390 619 710
362 261 109 684
362 583 424 337
110 358 738 553
682 273 336 439
636 587 725 802
360 421 456 871
461 6 204 296
388 164 601 146
58 581 456 552
246 824 353 265
490 260 330 385
325 122 501 682
21 401 562 352
138 219 500 760
685 796 189 107
400 242 156 891
389 805 319 819
703 358 584 75
515 588 174 20
264 897 393 442
222 562 619 222
495 158 464 671
692 243 664 275
89 556 247 3
220 125 308 476
659 728 184 355
600 610 507 553
57 355 7 673
460 482 78 664
498 582 58 357
450 575 156 682
668 197 170 146
195 660 118 663
733 118 530 14
272 760 319 326
288 538 742 758
59 369 9 455
60 403 223 380
465 639 238 304
685 714 518 69
219 515 66 254
771 187 336 106
447 484 761 467
192 156 336 592
260 902 22 260
54 86 516 207
501 565 105 140
580 143 88 289
124 286 597 670
197 284 244 213
46 180 418 80
734 124 24 810
586 736 214 724
478 806 723 272
118 328 9 655
608 209 55 635
668 122 76 791
774 210 586 226
447 610 60 864
332 502 702 519
731 359 319 702
380 294 601 404
748 17 255 385
561 849 282 813
35 680 585 519
5 322 334 199
473 528 195 364
101 713 62 305
675 47 8 837
362 818 587 154
780 803 67 599
651 682 710 881
411 511 65 613
313 141 739 465
526 416 501 152
105 799 158 558
445 633 491 529
406 516 783 269
48 124 539 906
658 295 125 482
649 349 183 807
709 44 386 532
59 526 178 393
162 615 189 395
156 622 572 84
612 851 294 309
661 169 615 555
271 65 336 630
80 713 26 434
307 610 446 281
376 872 95 350
153 454 345 254
607 370 547 805
374 148 375 229
36 82 381 678
47 112 468 890
132 441 296 340
93 534 315 737
729 189 510 494
754 308 282 309
396 265 670 651
123 312 602 875
531 149 107 149
430 223 193 891
556 771 682 406
201 7 615 191
604 430 142 120
185 561 184 426
458 541 358 496
694 602 570 876
756 575 275 316
342 359 782 544
260 156 769 26
519 823 765 673
420 567 457 612
592 345 389 576
560 690 677 306
662 151 179 750
491 519 225 702
676 792 133 383
166 165 574 392
332 143 685 113
576 55 659 144
553 477 533 693
74 567 634 593
600 676 560 330
674 425 337 855
120 110 209 672
60 879 540 461
385 735 334 210
494 808 563 457
652 62 71 7
750 290 320 208
584 887 227 742
66 100 326 34
320 581 264 715
296 809 462 82
203 716 392 521
35 604 28 71
26 105 279 882
309 512 447 902
307 776 12 449
108 208 721 763
626 457 569 853
608 658 702 491
171 19 542 203
175 349 681 867
84 224 187 518
388 842 764 868
674 370 286 143
517 359 388 371
682 78 562 224
279 579 147 777
232 203 136 510
456 166 260 424
144 70 757 367
308 16 391 278
456 790 221 372
124 702 298 882
605 578 437 281
658 605 602 50
687 522 437 598
456 298 266 256
445 464 568 439
436 718 441 821
547 474 265 57
188 763 675 358
142 290 270 31
734 466 784 59
155 718 291 776
359 374 288 270
231 106 584 210
452 86 679 708
691 783 237 809
20 204 590 749
232 612 257 649
681 506 493 298
364 309 65 411
212 459 763 652
135 336 544 896
44 202 321 234
1 636 79 451
507 613 344 560
576 883 640 186
497 435 727 824
503 551 137 257
512 306 639 160
748 177 24 201
562 563 348 704
271 666 667 112
320 811 130 862
132 248 184 26
631 560 368 744
305 489 126 712
498 42 132 77
733 613 200 603
118 155 751 165
154 423 595 519
231 440 234 355
491 265 316 212
433 440 673 220
597 533 174 816
406 426 752 468
619 164 689 842
147 214 27 40
763 837 624 793
494 322 458 802
53 852 389 207
704 420 212 747
645 770 774 604
34 904 209 597
138 532 40 81
582 81 317 415
325 870 303 545
579 613 130 464
55 460 323 864
235 118 308 336
734 421 703 80
341 493 532 622
232 460 774 432
616 780 38 305
412 271 587 889
189 506 82 651
531 235 710 435
444 165 21 483
154 207 460 94
519 902 680 72
711 625 538 259
150 32 171 418
320 705 240 150
590 329 356 811
673 93 59 187
672 475 368 46
51 900 59 115
734 490 270 640
665 862 247 380
427 473 207 126
394 529 781 423
537 659 572 620
530 335 706 522
80 696 135 210
81 106 135 783
207 75 533 620
262 518 251 645
33 587 374 558
118 96 482 437
484 317 639 654
52 833 329 47
7 88 783 480
144 414 196 147
27 567 584 279
210 447 709 69
26 169 52 281
121 702 761 319
260 349 529 298
168 453 33 536
516 392 190 254
694 685 136 652
637 4 764 210
536 475 324 649
120 846 154 607
643 400 65 408
587 696 641 429
271 668 672 812
106 210 413 167
458 702 641 241
412 873 237 619
9 283 262 718
472 87 311 533
268 636 490 739
490 94 747 837
486 719 594 841
135 672 53 686
83 417 462 694
313 243 699 483
54 500 782 711
24 632 473 854
481 110 1 767
483 189 684 483
732 833 476 815
519 861 211 159
588 795 628 895
406 748 729 22
288 503 778 208
28 770 501 721
158 642 256 846
162 114 647 216
211 149 656 712
267 287 416 454
569 413 621 382
142 101 70 869
40 5 657 845
31 684 49 709
65 530 247 726
624 368 645 776
547 369 456 546
317 733 134 603
187 334 482 533
445 584 348 159
33 786 602 289
561 892 68 687
229 397 359 586
145 770 639 281
550 669 568 272
661 400 648 17
691 899 523 903
74 301 260 252
156 806 545 682
756 16 317 723
602 194 530 533
199 455 358 503
198 48 73 603
270 190 633 164
537 770 128 189
304 804 434 554
164 857 663 633
215 784 59 61
392 237 727 676
467 654 606 640
697 73 437 288
395 472 98 505
716 648 732 547
295 626 62 557
453 276 472 771
303 393 443 904
211 492 341 896
251 228 311 434
333 536 188 130
589 231 235 376
539 798 591 177
592 26 561 509
477 883 27 179
689 460 315 332
121 282 661 675
109 111 219 831
466 543 274 65
178 133 321 334
92 784 391 612
116 562 693 76
524 605 706 809
597 185 308 431
683 8 700 243
344 615 81 784
226 183 355 332
508 754 774 718
554 69 565 653
668 493 199 9
548 85 325 23
53 120 42 320
197 770 548 336
210 343 687 312
375 317 93 711
663 672 534 664
354 79 555 199
207 94 597 562
269 895 602 768
296 660 300 129
50 824 748 38
65 302 547 69
41 206 410 809
300 78 179 796
631 143 536 402
279 341 370 836
35 821 727 659
727 834 295 457
182 690 566 435
508 17 268 779
344 549 147 103
611 268 489 303
491 260 642 774
765 872 691 153
338 158 371 255
355 135 415 464
507 335 652 181
557 72 663 232
437 688 745 410
443 355 79 339
452 143 615 890
78 409 369 29
410 901 625 352
165 640 543 126
408 554 315 57
689 76 509 623
36 541 387 324
604 422 716 134
288 55 260 537
75 694 577 383
753 427 156 828
108 384 686 572
734 775 279 858
7 482 770 876
722 470 485 895
165 558 214 300
224 794 385 203
601 27 671 22
119 771 568 798
721 125 123 609
182 197 716 758
21 840 653 216
368 78 664 228
511 848 37 755
349 627 416 146
296 60 769 305
91 738 482 14
392 612 731 114
260 692 96 73
432 95 233 69
105 83 43 855
204 705 87 767
408 361 380 93
499 473 244 58
678 371 285 247
443 124 427 813
696 708 397 538
634 387 134 266
172 457 491 476
603 10 424 23
629 866 19 711
232 618 66 277
722 722 262 268
361 51 350 492
752 443 191 529
259 159 404 114
686 447 78 796
445 702 687 763
614 800 298 355
492 158 150 396
252 860 259 201
250 408 356 71
548 845 487 894
354 340 212 438
329 435 44 54
96 143 540 79
28 784 137 832
188 126 360 729
702 202 708 373
761 302 377 768
394 103 2 311
492 623 132 533
702 92 757 49
646 594 388 889
252 683 140 684
538 221 206 857
486 853 443 275
562 148 575 502
190 577 641 364
99 733 769 883
248 895 720 313
526 219 676 460
380 528 71 380
341 378 424 555
352 243 755 71
408 606 144 456
190 29 501 368
515 368 398 498
225 94 730 252
446 402 182 555
494 519 713 244
770 231 374 647
327 628 539 118
603 213 576 757
94 339 511 275
671 890 504 196
397 875 375 752
228 545 476 702
769 535 179 741
171 161 629 721
710 831 766 452
703 106 441 317
649 409 557 440
66 718 783 807
468 602 4 185
488 536 287 169
14 461 224 537
412 173 95 707
126 633 275 25
509 450 221 875
543 315 28 709
396 86 362 602
140 324 477 225
580 863 29 743
448 898 681 278
458 518 361 419
571 501 438 782
606 548 634 38
219 339 85 582
47 294 695 747
68 5 407 687
309 870 727 685
233 287 645 100
61 244 307 201
458 525 60 645
213 826 337 414
282 672 350 799
70 285 181 860
83 481 211 787
252 828 36 362
275 297 742 519
477 14 326 11
19 828 709 31
299 469 659 315
47 319 264 484
69 33 210 261
429 680 460 219
311 256 726 588
327 256 329 830
247 264 300 28
289 512 421 127
221 574 520 166
175 45 217 149
516 735 227 543
624 476 210 130
11 741 33 421
733 252 757 671
23 482 553 161
438 857 18 26
200 372 652 258
522 458 213 601
387 319 503 687
157 425 139 439
38 166 672 227
189 892 287 858
627 445 634 75
482 756 545 216
717 392 704 596
461 432 248 49
668 646 427 134
388 670 625 647
700 640 87 67
693 41 447 655
102 382 88 297
444 60 618 631
673 185 257 844
255 583 119 7
301 886 172 124
379 146 676 124
697 499 782 70
181 645 672 278
747 458 679 14
562 628 40 637
88 234 730 859
302 112 190 288
455 356 616 663
125 50 35 556
84 163 19 352
289 354 422 699
216 16 724 642
37 736 84 560
376 606 133 32
607 668 724 79
