670 909 39586
659 210 134 621
320 639 76 837
590 435 136 334
489 537 407 673
31 347 43 335
429 702 331 826
129 542 36 588
409 798 238 21
518 180 170 414
311 710 67 119
13 45 490 550
628 253 158 594
424 891 249 784
283 527 128 631
324 82 66 419
420 8 538 29
107 165 125 529
611 836 210 751
394 719 180 844
116 838 334 193
353 439 553 97
244 689 609 182
402 393 161 24
353 618 59 770
514 120 191 587
469 875 637 487
590 868 48 139
545 788 365 60
158 495 137 283
142 173 643 800
199 240 118 674
494 896 643 308
217 37 623 324
377 372 274 846
203 22 598 322
237 444 167 897
437 377 222 359
546 274 232 872
405 739 389 272
98 326 542 155
248 511 276 390
559 14 466 355
225 608 560 594
209 348 442 772
467 617 667 351
79 428 46 407
520 627 351 308
94 812 150 703
177 784 388 209
118 396 542 594
290 256 52 496
261 2 467 577
514 491 253 267
449 118 541 1
359 151 452 5
370 66 409 367
452 582 394 900
279 214 315 651
523 771 283 717
46 497 182 854
54 681 76 207
196 86 567 32
118 628 265 457
244 567 319 265
489 889 256 307
344 816 569 726
320 163 93 871
627 779 264 398
508 165 558 29
222 880 594 100
410 364 341 182
664 514 251 820
156 483 135 174
152 749 395 122
443 265 419 899
271 439 43 184
422 183 565 363
408 713 239 615
256 101 489 752
162 142 537 242
576 434 32 154
412 95 516 142
419 277 101 442
124 760 56 427
643 703 328 576
598 157 474 774
345 44 426 431
404 454 11 229
521 203 400 26
89 815 153 658
279 637 394 6
443 270 362 245
346 126 433 326
386 803 580 238
618 790 152 35
111 286 579 147
67 422 372 536
551 326 636 815
342 670 458 871
302 545 616 125
315 37 324 246
598 232 639 791
365 69 635 724
494 554 439 331
388 723 637 185
90 27 237 439
365 869 483 397
537 439 31 496
529 878 444 491
72 478 482 688
283 374 338 859
503 330 477 279
641 865 78 542
106 242 590 245
299 172 157 764
145 662 422 751
206 886 311 81
173 460 625 672
144 902 481 83
388 465 489 207
446 114 654 606
245 432 113 719
504 628 104 439
169 418 103 786
342 719 211 341
624 420 422 478
198 619 656 612
70 726 552 285
20 708 623 424
397 474 243 885
599 680 218 546
224 739 567 620
659 245 223 623
318 8 179 461
646 504 583 589
412 770 666 243
443 708 209 60
516 35 209 662
539 94 361 415
624 664 360 622
157 387 90 752
228 464 250 888
312 763 175 39
205 236 38 548
325 586 199 617
223 351 173 739
284 536 365 181
178 352 129 532
368 45 563 97
541 333 330 69
418 891 328 287
123 617 318 39
326 621 660 88
368 563 625 897
201 684 430 71
228 46 292 382
311 744 550 771
50 444 664 366
78 111 123 175
72 55 79 250
291 92 466 9
367 892 29 96
559 798 619 632
300 215 116 631
160 843 302 851
439 93 226 614
308 637 136 880
387 791 100 24
145 568 513 280
477 3 576 46
16 393 48 583
566 628 587 161
125 350 176 683
545 359 311 302
16 836 519 4
222 900 647 523
649 344 659 715
540 13 363 807
382 121 561 881
300 414 509 553
14 299 347 1
288 730 264 215
197 220 429 349
145 368 189 310
460 545 553 904
88 556 90 303
503 769 284 42
596 109 174 7
630 629 639 527
545 148 443 229
620 58 172 566
39 28 176 453
96 863 129 193
328 594 287 131
326 426 654 727
163 196 631 435
274 204 204 575
254 211 435 887
521 419 33 901
542 842 590 144
579 470 494 457
104 602 350 79
633 136 378 161
35 775 130 241
404 763 158 147
220 306 595 316
26 580 165 250
278 321 607 569
499 905 438 637
317 371 128 803
378 393 243 902
601 162 74 152
448 403 528 82
213 547 355 124
137 728 391 379
20 251 367 146
529 455 305 423
98 291 529 312
495 646 131 783
339 325 598 183
190 464 227 771
221 256 115 210
438 348 144 360
150 10 215 55
141 413 487 656
521 236 544 504
559 732 278 899
120 698 387 355
265 178 525 456
294 459 130 745
545 800 663 506
284 625 232 260
257 273 139 683
312 313 93 413
432 122 138 593
298 18 9 111
651 142 432 510
300 535 613 816
21 897 19 639
64 28 231 480
493 266 312 660
274 116 653 660
319 310 16 93
471 41 151 689
604 331 483 435
219 693 101 7
203 691 101 842
159 801 375 137
27 11 550 859
172 514 545 486
358 234 349 402
271 267 365 77
300 846 553 280
204 177 604 14
505 880 417 828
573 674 32 557
645 680 13 458
380 275 309 369
223 252 288 672
315 900 431 115
272 853 142 712
575 220 244 638
357 653 617 761
566 434 432 50
83 552 451 581
541 757 40 456
642 651 144 620
417 381 267 39
604 850 550 162
129 182 401 96
659 826 334 791
251 832 571 637
221 865 147 162
667 119 316 615
636 365 581 852
604 820 218 159
376 509 530 364
228 841 109 118
485 825 654 158
619 494 346 515
42 525 317 457
509 712 394 454
176 194 265 816
144 242 292 460
32 188 547 515
662 465 474 762
607 197 120 207
436 104 276 479
624 370 101 682
301 249 371 863
602 676 581 32
70 889 582 20
322 404 366 456
479 194 289 455
463 637 54 44
59 475 115 370
389 37 131 338
21 842 283 376
206 632 594 705
501 112 435 338
411 644 646 648
314 199 2 906
528 209 521 441
639 707 247 779
314 328 250 204
26 378 69 247
399 548 31 860
314 679 431 640
655 108 26 110
390 600 182 411
5 548 87 675
645 425 537 367
410 140 186 257
535 576 192 878
141 843 656 156
53 299 259 465
198 733 614 142
314 871 330 188
85 845 487 821
374 150 347 614
70 136 24 878
271 17 638 521
1 885 664 617
457 629 159 258
38 61 342 574
287 312 591 886
500 155 435 731
297 776 390 867
26 514 586 200
189 394 133 118
528 620 493 554
490 661 29 407
53 674 423 121
404 771 348 455
574 436 179 269
383 93 22 669
356 144 232 200
146 287 463 830
281 800 197 303
555 285 97 891
237 28 512 150
356 283 231 89
24 795 419 877
154 445 69 134
556 331 535 796
361 677 652 343
267 46 572 727
474 503 559 99
543 864 591 731
521 880 479 838
279 483 157 215
47 833 137 278
620 894 566 233
354 162 664 158
587 896 34 291
603 120 574 419
452 612 604 138
246 148 325 488
60 61 184 712
525 619 82 881
384 674 177 167
432 684 510 328
436 339 186 628
68 287 305 45
141 247 222 855
123 582 50 556
460 120 363 301
159 72 560 826
83 733 210 850
380 423 470 737
13 840 15 738
418 283 590 1
599 822 503 663
141 206 173 287
602 51 148 652
536 130 669 191
317 521 52 509
264 177 305 460
378 128 606 816
123 221 504 703
170 629 532 712
243 161 549 262
288 719 616 526
619 824 402 697
514 319 669 525
431 710 89 814
583 180 442 849
264 65 339 562
575 428 308 604
427 222 263 87
44 251 582 70
17 407 280 441
386 696 375 660
628 81 324 784
388 534 62 512
564 276 174 821
432 13 155 398
428 656 51 115
596 612 261 640
223 815 153 147
406 14 464 864
23 78 245 445
594 904 398 95
449 862 235 427
452 16 603 61
265 295 545 451
375 826 133 31
519 355 416 754
354 213 330 631
643 444 398 66
558 351 651 895
325 301 540 630
249 455 527 862
171 819 279 589
221 626 597 453
252 739 421 145
63 126 51 119
641 819 365 205
207 796 104 564
86 860 608 762
514 169 664 567
595 251 666 637
45 627 179 40
143 756 395 693
186 490 494 665
579 906 63 711
177 353 90 637
419 264 437 147
279 263 50 856
314 689 119 381
95 169 3 697
104 326 111 46
473 304 391 362
616 846 491 249
362 161 529 785
30 870 206 704
72 270 218 68
488 894 74 655
188 820 409 408
584 795 535 298
266 43 571 91
625 829 448 739
249 761 207 23
152 226 236 329
456 900 390 827
13 101 597 45
482 46 255 887
631 737 170 248
563 159 178 520
102 137 24 508
608 806 518 627
16 817 585 472
110 631 527 386
646 716 38 366
284 645 114 219
148 324 180 371
647 301 398 485
163 891 5 892
191 676 50 407
250 356 484 201
619 209 484 271
388 744 361 619
307 483 649 676
571 411 397 105
333 134 164 612
161 404 134 17
563 841 149 334
482 365 300 496
274 515 608 387
170 176 586 146
278 169 56 21
422 470 217 349
345 550 80 641
264 9 580 161
566 643 389 126
359 833 323 865
80 190 399 657
488 594 658 359
505 375 375 108
220 237 36 684
401 42 223 470
350 310 511 776
496 755 656 313
409 136 25 590
204 561 337 277
25 527 639 616
567 218 254 806
497 895 560 889
107 524 523 334
575 122 228 627
618 550 327 609
328 587 484 412
468 243 300 858
481 298 476 199
430 841 222 39
540 122 539 849
114 285 234 281
503 402 59 804
85 472 254 443
497 85 119 731
576 390 507 172
353 560 292 136
477 692 557 252
138 311 509 349
340 320 49 745
166 641 175 170
57 303 43 203
115 192 104 310
406 753 181 23
412 44 81 896
197 482 343 236
400 431 111 848
151 332 534 566
217 421 90 86
13 75 568 669
57 230 236 888
95 470 442 765
255 363 248 22
189 534 325 902
475 516 474 335
513 270 476 118
506 871 516 715
430 845 443 530
61 693 367 277
275 238 335 408
229 297 84 796
151 348 108 468
233 164 315 58
466 745 330 750
45 326 316 804
143 401 170 257
463 487 158 43
609 386 587 480
339 399 15 359
21 783 131 219
202 383 476 318
273 566 98 285
334 521 209 550
410 800 553 182
325 635 76 569
636 94 47 708
98 199 190 813
603 577 100 78
13 44 596 730
250 11 224 855
77 320 86 402
184 279 41 140
138 788 31 28
445 182 220 853
398 294 414 893
115 513 553 655
15 165 385 543
622 695 600 245
648 907 557 801
266 527 461 118
523 24 218 38
540 766 103 589
50 250 619 625
42 451 506 866
406 684 188 652
384 140 641 448
142 619 588 322
579 347 302 606
486 628 139 222
560 225 236 621
155 719 447 653
582 589 324 701
206 415 229 251
52 315 91 90
198 659 216 707
590 411 530 195
627 618 461 661
122 189 140 52
118 789 480 678
213 203 34 906
528 283 390 158
318 78 233 809
636 858 229 70
325 56 228 565
5 685 151 486
224 835 216 304
436 397 326 110
617 404 504 130
456 531 643 825
604 788 607 663
514 679 149 871
582 545 466 120
347 448 333 331
269 88 151 188
323 883 510 316
350 857 456 621
590 55 326 486
278 149 398 412
614 793 40 37
456 754 202 699
152 289 107 859
372 421 313 860
86 439 596 594
658 789 522 295
81 339 343 251
275 401 284 316
306 784 340 343
453 789 441 116
484 402 58 347
8 657 14 178
144 753 14 647
520 734 288 45
4 746 649 400
585 568 211 805
27 546 128 266
107 729 442 764
433 875 101 662
503 65 548 637
308 335 1 220
562 756 602 817
600 857 362 415
42 298 30 411
494 771 122 499
371 584 110 719
594 622 236 781
132 665 175 676
123 599 232 558
302 437 126 224
25 552 297 258
246 62 97 588
58 704 634 132
208 464 573 94
117 483 277 58
323 174 405 175
305 230 211 639
407 634 528 353
222 143 626 128
127 611 520 542
307 356 244 675
352 35 213 742
357 6 171 591
619 476 603 193
426 301 318 468
440 566 157 220
639 233 14 257
329 183 224 542
403 227 215 397
521 824 616 787
26 475 6 804
549 242 544 225
336 647 559 137
592 885 618 80
93 816 414 315
449 267 669 763
510 67 318 896
444 393 68 680
195 627 462 462
397 433 374 377
49 242 270 496
494 786 146 376
386 827 185 790
471 40 584 98
53 126 143 240
516 892 117 134
44 348 207 538
542 1 621 336
546 660 455 125
378 877 116 425
374 882 499 579
324 129 76 236
666 365 271 420
496 775 178 596
372 297 405 343
17 138 634 314
576 139 100 842
488 715 507 41
402 75 385 68
219 419 268 726
483 829 229 750
164 57 547 843
426 193 251 805
357 306 280 264
103 226 475 138
332 191 658 571
193 219 452 789
96 35 214 676
413 151 573 744
27 881 371 35
639 427 82 115
102 800 64 247
442 553 585 631
650 247 414 636
240 670 620 680
297 116 541 895
523 654 627 519
555 745 567 415
310 895 404 669
15 768 344 349
611 769 379 95
117 168 42 658
118 551 255 256
354 753 359 212
222 543 388 569
443 487 392 28
385 415 85 380
653 150 60 466
235 188 463 34
204 754 329 851
568 558 145 249
22 837 331 447
68 784 91 157
592 671 102 618
115 43 208 702
400 257 120 606
664 543 201 163
146 12 553 745
574 659 418 289
518 129 72 585
229 858 382 755
596 131 213 515
308 638 109 446
328 604 132 684
579 832 349 562
441 322 452 442
432 115 5 325
160 284 374 157
527 2 91 763
83 106 96 474
65 791 193 751
570 886 203 543
460 889 555 427
41 708 310 775
376 194 558 314
9 785 107 218
612 58 119 860
488 470 570 311
330 431 123 45
535 279 478 98
512 650 647 909
525 87 600 346
412 793 70 530
553 726 287 20
156 330 390 309
177 825 35 174
234 785 193 480
211 797 397 638
278 566 404 787
45 708 314 76
186 635 397 422
321 640 654 771
492 164 282 120
478 556 313 714
563 354 309 450
294 273 361 517
540 856 21 62
279 135 542 478
175 84 243 540
436 113 365 533
636 335 390 169
464 526 134 235
304 489 214 678
540 880 12 701
597 240 235 586
427 187 473 788
207 711 117 642
20 241 159 276
543 881 316 869
500 244 238 332
553 160 250 760
20 573 54 334
258 295 640 16
638 46 293 818
397 165 386 873
525 779 212 850
284 875 617 906
443 401 136 209
87 462 38 28
279 244 132 728
125 907 341 788
286 644 424 264
310 797 598 621
430 758 597 770
225 300 474 90
479 719 480 907
651 700 596 118
95 842 222 69
179 423 365 715
31 226 250 381
229 52 659 753
508 659 331 64
631 828 639 909
625 791 117 182
47 499 78 505
412 135 242 60
572 177 420 272
566 100 242 590
126 799 589 156
105 223 543 681
221 543 608 227
512 171 231 627
118 321 475 582
235 876 81 498
87 141 51 683
174 795 490 566
421 252 423 660
99 607 641 639
74 599 337 533
306 621 460 802
149 906 637 507
39 149 293 353
346 381 105 199
346 572 385 254
336 713 65 840
567 787 386 240
427 368 619 835
350 355 223 342
202 75 407 505
175 473 29 321
124 739 413 820
594 393 410 859
58 237 241 389
493 690 586 85
654 373 413 899
102 660 453 512
103 754 69 40
397 717 610 4
279 231 386 410
266 668 322 889
209 121 126 738
161 141 576 205
436 789 601 724
560 327 271 78
143 155 326 460
36 209 194 284
207 407 179 297
389 616 101 893
113 169 612 663
15 763 9 450
115 222 133 896
656 708 51 170
35 225 619 430
611 774 495 860
135 353 140 24
256 874 312 531
200 154 669 602
607 587 216 766
272 388 626 328
468 288 526 576
148 23 365 865
186 87 207 6
537 552 666 387
659 890 72 534
282 677 158 846
532 771 348 526
160 735 189 635
134 274 175 335
230 783 325 383
231 482 406 496
662 215 521 777
415 562 405 246
619 883 407 656
378 282 71 741
37 156 149 572
137 378 626 884
302 70 170 700
357 389 173 318
407 540 551 692
199 234 337 482
347 61 278 279
422 68 37 761
86 857 116 438
443 629 54 186
286 222 24 290
38 325 336 466
658 600 586 204
347 692 363 650
562 79 300 105
90 873 496 488
218 855 511 829
187 342 140 629
235 35 534 397
358 152 193 525
112 602 505 785
387 308 512 573
180 750 16 475
465 29 264 553
78 185 404 585
293 574 163 871
323 753 392 509
438 2 489 789
657 300 584 357
383 19 306 517
329 716 604 318
469 888 176 178
177 735 428 660
96 124 550 487
237 703 282 865
260 423 658 219
288 473 524 790
115 853 296 384
485 121 23 24
566 759 220 746
61 556 626 266
136 99 153 512
38 694 557 299
158 154 80 30
379 906 5 641
162 683 180 722
17 666 169 684
37 2 428 612
253 324 343 613
405 141 515 698
12 756 214 258
187 708 322 811
238 657 401 354
4 704 507 643
38 94 163 51
43 35 345 117
213 644 151 254
34 486 647 257
172 879 379 53
559 539 158 251
248 434 200 63
204 778 18 750
141 625 566 426
485 812 278 849
194 866 670 80
394 218 438 767
364 516 25 49
230 189 443 52
500 45 24 876
69 663 288 495
157 625 325 208
1 272 655 891
577 134 558 276
590 862 126 183
262 291 199 791
516 2 42 286
510 672 607 1
391 158 77 164
48 547 216 817
458 792 408 373
436 85 257 390
351 903 301 422
340 217 96 707
538 337 196 96
136 236 545 261
507 198 227 817
157 332 327 807
470 107 591 311
498 131 37 721
126 673 146 20
215 301 154 315
504 94 347 802
119 209 568 202
128 97 11 377
274 53 18 559
170 448 228 25
422 639 411 80
650 716 297 753
315 728 485 158
160 543 278 134
378 817 412 290
584 203 264 559
588 21 348 407
434 757 424 815
256 674 106 133
110 86 109 155
396 151 409 150
340 412 373 724
196 178 234 834
530 281 79 646
578 793 213 741
630 815 96 375
464 172 432 178
522 427 139 233
662 305 490 378
185 905 383 372
117 173 357 530
519 136 235 437
422 134 158 88
501 691 457 380
131 616 508 132
601 710 177 88
80 513 194 861
6 678 120 285
480 797 580 654
136 426 666 642
545 109 282 664
137 32 281 733
289 519 655 488
492 71 52 613
177 347 304 721
258 87 476 556
301 836 666 239
463 419 577 480
254 496 538 475
139 247 369 717
74 806 593 615
298 225 158 108
215 787 654 484
597 778 549 178
495 842 115 274
661 67 25 687
494 225 172 379
516 733 25 866
313 908 246 902
210 446 627 786
656 151 379 483
537 786 387 420
488 184 420 621
186 724 284 868
601 256 588 820
136 90 578 824
629 281 582 529
42 500 12 366
116 830 485 37
632 495 424 606
643 101 654 709
174 341 220 870
206 703 171 549
42 666 638 660
642 738 356 827
189 322 249 837
492 403 239 142
395 791 239 249
551 26 40 672
127 567 39 23
421 130 456 492
565 852 399 332
402 87 274 752
5 82 89 778
302 170 350 787
370 514 23 493
250 846 207 202
142 846 458 428
598 138 626 638
395 284 240 51
371 679 247 693
113 67 76 9
341 580 222 475
668 283 491 151
574 835 622 90
323 375 659 847
125 364 512 296
246 138 144 322
530 827 552 218
143 505 364 432
366 131 82 68
237 357 565 235
295 819 289 470
15 488 39 687
181 147 387 127
241 302 572 733
212 890 304 769
587 83 639 669
175 114 616 99
58 211 367 549
367 861 418 97
102 606 402 180
423 189 219 255
203 228 52 242
103 454 519 292
555 333 505 478
331 236 124 536
628 418 550 160
475 231 359 352
445 841 70 291
512 680 56 29
464 259 498 365
91 85 174 850
372 678 476 16
181 422 347 840
86 562 408 732
557 864 561 907
186 895 118 780
409 199 430 139
1 879 335 447
249 544 542 218
235 888 383 45
133 65 412 49
427 784 159 764
382 63 614 417
452 171 403 780
175 331 523 73
174 9 488 58
663 207 328 343
330 855 371 842
544 185 659 329
78 860 36 768
655 129 430 591
268 2 491 40
401 491 4 302
636 420 48 430
185 97 370 459
412 532 65 48
130 520 327 120
394 18 333 638
138 124 323 1
482 211 548 856
185 533 10 223
541 314 172 684
418 502 238 587
127 737 507 40
269 770 420 292
641 452 12 621
295 783 273 888
626 426 386 538
62 3 24 849
565 584 370 395
336 696 582 176
619 570 437 103
603 732 162 827
241 266 624 367
241 307 411 739
631 315 335 719
627 503 567 75
154 165 438 604
278 152 401 648
584 489 485 245
588 308 37 424
191 480 340 865
294 183 655 168
489 223 290 171
280 57 666 270
503 34 147 122
281 818 430 164
377 79 278 23
344 36 503 344
277 279 442 753
631 630 175 109
648 181 565 37
185 644 633 439
477 603 549 810
76 626 58 900
426 582 518 876
505 856 636 551
564 838 664 871
29 599 297 114
520 427 26 834
457 677 548 381
622 394 28 812
424 268 332 395
623 371 297 587
198 188 250 756
340 223 497 129
8 906 303 164
44 632 406 513
175 122 502 615
397 391 663 317
77 755 89 572
468 680 131 773
433 622 531 807
459 775 104 782
131 579 547 250
599 144 227 66
171 297 125 782
109 135 639 229
347 66 73 826
524 498 430 357
387 657 1 373
267 857 428 14
419 251 646 187
295 218 666 433
103 218 484 155
607 632 522 713
247 364 304 585
11 751 305 9
29 813 423 450
588 518 54 244
663 221 368 65
141 404 438 718
435 778 670 66
430 639 180 186
592 322 570 872
578 644 286 843
138 840 571 457
308 796 10 812
659 53 120 319
433 169 465 618
396 888 167 351
408 238 313 271
216 118 650 248
360 678 59 279
17 503 360 209
657 816 388 161
322 273 287 502
187 397 310 347
321 648 578 309
218 52 248 19
616 868 279 559
257 755 602 432
447 320 93 399
504 177 102 901
368 821 28 455
560 626 243 344
353 316 5 661
250 554 473 372
590 604 156 193
201 242 169 34
71 20 86 15
368 749 249 628
27 812 574 666
650 151 129 594
330 559 8 796
222 791 65 733
601 566 641 52
134 135 308 174
72 557 466 409
99 636 311 703
376 819 250 131
485 837 594 884
280 219 555 175
347 777 102 783
537 905 596 247
84 446 39 431
584 191 1 252
642 568 442 530
356 166 238 739
312 19 387 815
662 173 509 156
611 280 268 837
248 324 589 531
386 589 653 89
49 114 432 534
491 90 523 618
625 781 92 478
610 881 161 861
366 892 75 248
596 876 172 98
566 720 660 883
16 734 348 664
156 591 102 824
396 828 559 589
469 541 68 20
220 147 36 808
332 139 132 49
323 881 645 727
581 565 440 519
61 820 50 230
7 304 305 410
83 828 74 283
569 446 548 374
146 61 189 166
218 247 463 751
540 773 16 662
92 205 40 231
429 112 570 851
603 221 42 20
164 63 621 448
29 420 296 79
444 699 72 696
579 485 448 515
498 863 390 842
454 191 62 12
190 392 489 516
402 763 102 115
648 108 186 435
196 61 261 901
145 283 598 398
379 493 183 745
519 804 251 651
585 32 346 764
107 575 601 106
651 354 147 485
602 415 609 102
310 386 620 154
212 264 237 423
493 94 433 909
550 576 175 816
439 611 546 235
393 475 270 908
616 620 530 838
259 821 443 490
187 568 313 463
430 589 82 156
165 643 577 315
203 765 184 812
147 849 114 574
540 472 121 563
324 857 188 149
52 815 213 82
611 261 488 517
449 66 482 9
35 212 559 250
213 14 336 122
608 666 361 85
320 297 512 582
445 576 146 897
254 775 380 657
54 544 477 435
536 656 316 315
151 663 615 859
270 550 641 366
81 600 501 710
286 311 348 83
355 319 612 629
153 661 631 308
661 850 424 229
337 824 449 710
70 822 388 47
210 599 170 529
427 863 421 121
245 644 150 170
240 522 49 53
539 176 485 100
385 392 389 157
210 59 183 618
250 458 493 154
55 761 54 151
607 220 416 606
65 400 623 526
395 887 50 784
301 81 46 406
344 362 634 479
287 734 99 561
402 68 662 300
316 877 340 651
157 52 53 898
226 657 550 468
104 873 418 410
360 410 286 716
338 493 202 414
644 175 516 197
208 28 389 740
424 490 325 75
405 652 603 38
217 651 192 230
258 669 351 294
142 286 39 438
393 432 374 563
146 548 477 660
353 454 367 144
347 711 392 452
602 861 145 369
439 902 399 714
34 32 40 315
354 264 268 601
109 705 66 694
147 344 481 419
134 85 495 463
29 733 293 418
536 707 510 116
248 486 109 572
329 500 85 591
103 658 658 59
597 438 19 430
73 268 445 632
529 585 319 184
96 529 432 180
537 502 3 110
106 859 154 171
335 581 563 516
390 449 499 20
342 240 464 881
469 316 619 108
275 796 651 654
598 591 313 881
281 472 2 905
347 848 206 561
407 33 258 657
43 706 187 495
628 258 276 63
477 835 493 238
308 654 275 398
327 221 83 462
633 506 35 552
105 340 422 185
494 133 260 127
308 730 178 82
512 890 647 634
85 901 169 265
540 457 285 387
329 649 561 335
226 352 579 506
48 713 445 388
519 299 25 696
258 831 102 44
510 135 60 130
438 605 91 244
57 167 143 607
28 569 290 5
611 498 122 742
312 618 220 881
451 847 472 904
280 453 632 854
471 122 446 846
435 55 273 27
82 119 625 480
630 544 331 339
163 665 410 501
616 34 59 571
377 215 76 793
473 636 443 804
494 54 254 427
587 371 93 501
321 849 434 561
285 713 505 608
19 508 206 845
492 180 403 197
275 607 192 798
501 631 371 624
542 151 302 166
55 38 609 769
452 411 484 778
495 245 96 18
543 311 445 808
469 472 548 340
421 246 364 214
577 417 21 356
159 148 344 33
90 745 420 588
545 764 413 40
653 732 273 869
527 752 383 242
626 639 311 586
454 325 486 584
544 713 379 387
492 6 142 26
475 592 456 132
135 444 290 530
188 376 585 881
104 631 20 640
484 95 59 82
383 428 396 355
78 167 585 454
391 687 666 88
11 797 359 379
128 535 365 219
247 368 254 816
379 319 458 815
140 706 434 735
42 894 496 684
556 635 24 515
41 176 118 536
294 906 103 609
557 682 128 889
104 609 99 177
82 188 83 332
269 220 536 443
403 111 619 670
581 64 216 167
14 434 436 481
571 106 305 505
76 884 174 691
296 610 26 242
409 723 74 401
613 466 437 715
121 458 10 690
315 373 195 58
405 345 183 866
195 97 487 388
134 16 584 12
337 787 417 508
585 231 407 275
647 865 639 328
351 436 588 392
337 454 225 245
86 293 100 265
359 839 320 486
187 115 117 222
27 590 221 674
626 865 167 661
310 787 330 346
366 238 75 220
116 135 83 652
211 902 631 113
307 293 264 704
589 61 21 18
345 120 205 620
4 555 398 401
450 804 482 656
22 419 405 395
292 477 312 416
473 591 236 612
635 829 330 189
589 712 239 795
189 636 359 850
84 188 109 656
646 221 286 566
247 260 613 698
560 9 370 724
581 789 586 108
654 483 497 656
232 396 592 195
478 172 571 60
552 563 629 683
241 751 485 500
295 856 449 882
144 552 584 899
272 342 626 55
311 98 184 201
388 319 241 583
115 671 592 454
3 789 625 484
563 437 410 186
482 201 191 216
588 893 391 710
573 166 378 372
215 827 129 837
553 837 359 569
225 128 354 886
488 357 379 767
220 761 32 498
144 614 100 900
348 541 425 223
482 278 416 586
423 45 169 147
465 335 11 341
69 170 174 413
407 416 599 435
165 659 568 380
230 596 450 593
561 835 627 701
383 603 223 624
323 873 668 810
188 734 515 183
257 373 623 889
18 210 11 498
480 856 236 683
99 901 569 197
431 27 481 125
539 682 18 306
207 311 422 800
578 355 192 377
272 786 213 266
237 664 243 664
561 604 610 412
260 57 451 225
346 545 467 795
104 312 337 641
610 729 235 811
237 127 46 441
454 802 406 894
255 41 346 29
42 765 107 895
583 11 172 280
214 347 669 849
46 271 225 901
158 203 334 63
289 881 189 352
407 38 294 815
423 536 434 332
109 464 427 110
639 651 567 200
133 320 355 198
32 778 534 523
324 73 209 409
189 361 653 754
118 245 256 736
234 333 425 861
646 534 579 449
485 81 129 243
85 3 326 481
29 163 190 329
606 187 427 630
149 105 320 3
89 879 343 677
159 483 131 271
174 625 525 252
591 581 419 815
38 351 112 759
236 483 438 461
480 259 153 80
22 672 21 287
300 318 634 794
313 501 99 900
395 347 60 40
58 432 667 131
652 838 273 201
610 266 494 21
429 663 178 186
225 775 90 589
54 487 281 826
112 389 133 401
486 132 649 322
208 180 372 629
643 651 115 889
424 251 483 377
655 758 510 830
308 448 57 391
323 188 557 88
307 649 184 783
603 909 10 700
338 737 226 582
534 652 208 865
523 275 631 615
101 449 501 643
666 398 530 541
619 205 80 576
447 630 592 176
185 75 528 130
169 703 473 21
560 876 117 34
430 673 407 600
339 864 518 513
298 528 331 774
42 615 228 831
282 215 614 657
56 786 259 699
348 80 329 843
659 133 380 748
586 406 66 87
23 310 661 102
360 314 104 424
31 743 339 540
465 253 132 861
92 276 83 442
157 241 242 727
187 488 212 309
331 2 534 386
87 124 438 402
139 360 385 226
525 120 228 821
181 598 480 63
374 264 376 894
59 229 536 286
211 645 586 885
172 837 193 832
159 583 57 802
580 558 386 875
235 832 665 141
660 293 451 353
453 149 450 584
96 851 389 60
638 884 178 780
667 584 566 89
538 200 504 11
528 150 350 905
477 612 429 736
616 737 312 101
179 780 153 669
225 800 389 8
151 173 222 111
388 87 281 457
28 100 261 499
633 211 476 56
578 908 268 292
240 664 579 28
512 605 289 80
379 439 397 498
537 703 129 554
215 165 409 391
143 452 181 127
468 91 652 565
202 452 174 833
589 635 319 383
653 147 351 65
218 477 334 892
485 4 159 112
560 896 1 429
329 71 368 169
600 280 32 156
518 211 98 1
293 482 178 149
26 11 528 81
221 610 492 590
159 670 36 878
470 78 603 855
72 856 116 440
102 28 350 585
551 395 535 887
76 472 318 447
541 355 244 342
12 463 85 159
165 632 425 454
111 723 663 664
335 506 442 423
251 85 665 305
666 703 259 221
311 56 441 895
538 296 157 380
529 298 246 329
90 600 422 141
636 659 234 85
258 364 351 230
580 549 492 765
29 610 174 326
167 504 503 393
454 593 595 769
335 615 135 883
149 539 110 294
440 709 107 618
325 557 82 552
289 666 269 778
213 426 84 427
548 82 460 633
544 150 14 270
307 743 14 554
164 256 358 735
286 264 652 446
403 710 637 520
342 173 340 796
277 69 101 78
426 203 118 361
582 39 206 305
265 411 529 786
457 673 293 160
373 456 171 744
417 736 397 865
165 363 237 553
97 679 372 524
97 253 397 366
27 56 252 65
659 591 557 806
52 612 300 769
200 101 189 333
486 357 397 196
35 506 633 748
108 513 202 616
592 468 581 113
288 615 282 11
31 396 44 643
512 332 450 239
650 656 562 69
426 442 517 302
100 233 274 299
529 635 124 571
603 629 240 402
251 703 399 359
468 13 52 192
398 390 357 240
324 368 46 344
481 250 599 62
16 256 497 893
54 258 147 514
663 329 356 126
178 2 520 40
430 723 151 746
34 617 336 201
2 60 185 72
382 90 406 744
404 623 13 596
393 234 319 493
649 195 447 806
90 237 496 909
563 294 284 243
187 188 292 46
395 151 136 312
619 653 488 40
167 325 431 137
472 524 282 236
517 27 127 348
67 202 26 382
27 522 570 549
486 186 581 768
139 464 377 654
393 863 635 626
473 78 524 62
139 87 184 824
53 591 428 568
263 846 627 521
219 117 338 682
163 652 470 885
